"PVWatts Hourly PV Performance Data"
"Requested Location","weymouth"
"Location","Lat, Lng: 50.61, -2.46"
"Latitude (DD)","50.61"
"Longitude (DD)","-2.46"
"Elevation (m)","6"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","4","3","0","0","8.8","7.2","0.2","0","8.8","0","0"
"11","4","4","0","0","8.9","7.3","0.2","0","8.9","0","0"
"11","4","5","0","0","8.9","7.4","0.2","0","8.9","0","0"
"11","4","6","0","0","8.8","7.5","0.2","0","8.8","0","0"
"11","4","7","0","0","8.8","7.6","0.2","0","0","0","0"
"11","4","8","0","8","9.2","7.8","0.2","7.414","9.283","22.743","6.082"
"11","4","9","17","140","9.8","8","0.2","154.159","11.498","540.946","505.924"
"11","4","10","129","195","10.3","8.1","0.2","306.853","13.653","1094.374","1039.742"
"11","4","11","805","65","10.6","7.8","0.2","646.751","17.893","2325.763","2227.498"
"11","4","12","799","68","11","7.6","0.2","640.993","18.365","2301.288","2203.89"
"11","4","13","778","64","11.3","7.2","0.2","572.408","18.14","2059.936","1971.09"
"11","4","14","60","163","11.4","6.7","0.2","218.991","14.138","769.954","726.817"
"11","4","15","0","33","11.2","6.3","0.2","30.67","11.597","98.184","78.85"
"11","4","16","263","19","10.6","6","0.2","61.654","11.196","99.512","80.131"
"11","4","17","0","0","10.1","6.1","0.2","0","10.1","0","0"
"11","4","18","0","0","9.8","6","0.2","0","9.8","0","0"
"11","4","19","0","0","9.6","5.7","0.2","0","9.6","0","0"
"11","4","20","0","0","9.4","5.5","0.2","0","9.4","0","0"
"11","4","21","0","0","9.1","5.4","0.2","0","9.1","0","0"
"11","4","22","0","0","8.9","5.2","0.2","0","8.9","0","0"
"11","4","23","0","0","8.6","5","0.2","0","8.6","0","0"
"11","5","0","0","0","8.4","4.8","0.2","0","8.4","0","0"
"11","5","1","0","0","8.3","4.7","0.2","0","8.3","0","0"
"11","5","2","0","0","8.2","4.7","0.2","0","8.2","0","0"
"11","5","3","0","0","8.3","4.5","0.2","0","8.3","0","0"
"11","5","4","0","0","8.3","4.4","0.2","0","8.3","0","0"
"11","5","5","0","0","8.4","4.2","0.2","0","8.4","0","0"
"11","5","6","0","0","8.5","4.1","0.2","0","8.5","0","0"
"11","5","7","0","0","8.7","3.8","0.2","0","0","0","0"
"11","5","8","0","8","9.3","3.4","0.2","7.414","9.44","22.692","6.033"
"11","5","9","20","136","10.1","3","0.2","151.463","13.172","527.835","493.277"
"11","5","10","750","65","10.6","2.6","0.2","567.703","23.014","2005.462","1918.546"
"11","5","11","23","198","11.1","2.2","0.2","220.522","16.266","766.513","723.498"
"11","5","12","25","202","11.6","2.2","0.2","227.03","16.919","788.105","744.325"
"11","5","13","12","165","11.9","2.3","0.2","177.268","15.975","613.587","575.991"
"11","5","14","0","70","12.1","2.4","0.2","66.671","13.603","224.24","200.44"
"11","5","15","0","17","12.1","2.6","0.2","15.77","12.44","48.698","31.119"
"11","5","16","0","3","11.9","2.9","0.2","2.854","11.949","5.103","0"
"11","5","17","0","0","11.9","3","0.2","0","11.9","0","0"
"11","5","18","0","0","11.9","3","0.2","0","11.9","0","0"
"11","5","19","0","0","11.9","2.9","0.2","0","11.9","0","0"
"11","5","20","0","0","11.8","2.9","0.2","0","11.8","0","0"
"11","5","21","0","0","11.7","3.2","0.2","0","11.7","0","0"
"11","5","22","0","0","11.5","3.7","0.2","0","11.5","0","0"
"11","5","23","0","0","11.5","4.3","0.2","0","11.5","0","0"
"11","6","0","0","0","11.4","4.8","0.2","0","11.4","0","0"
"11","6","1","0","0","11.4","5.3","0.2","0","11.4","0","0"
"11","6","2","0","0","11.4","5.7","0.2","0","11.4","0","0"
"11","6","3","0","0","11.4","5.9","0.2","0","11.4","0","0"
"11","6","4","0","0","11.5","6","0.2","0","11.5","0","0"
"11","6","5","0","0","11.7","6.2","0.2","0","11.7","0","0"
"11","6","6","0","0","11.7","6.3","0.2","0","11.7","0","0"
"11","6","7","0","0","11.9","6.5","0.2","0","0","0","0"
"11","6","8","0","5","12.5","6.9","0.2","4.632","12.556","13.621","0"
"11","6","9","0","21","12.9","7.4","0.2","19.488","13.127","62.328","44.266"
"11","6","10","14","116","13.2","7.9","0.2","122.172","14.558","420.06","389.322"
"11","6","11","17","130","13.4","8.4","0.2","138.858","14.875","478.343","445.539"
"11","6","12","2","92","13.5","8.8","0.2","88.465","14.407","299.76","273.284"
"11","6","13","37","194","13.5","9.1","0.2","241.645","15.919","845.904","800.076"
"11","6","14","1","83","13.6","9.2","0.2","81.45","14.408","275.187","249.582"
"11","6","15","0","8","13.5","9.2","0.2","7.413","13.573","21.909","5.278"
"11","6","16","0","8","13.5","9.3","0.2","7.61","13.563","14.185","0"
"11","6","17","0","0","13.5","9.5","0.2","0","13.5","0","0"
"11","6","18","0","0","13.7","9.7","0.2","0","13.7","0","0"
"11","6","19","0","0","13.8","9.5","0.2","0","13.8","0","0"
"11","6","20","0","0","13.9","9.1","0.2","0","13.9","0","0"
"11","6","21","0","0","14","8.7","0.2","0","14","0","0"
"11","6","22","0","0","14.1","8","0.2","0","14.1","0","0"
"11","6","23","0","0","14","7.3","0.2","0","14","0","0"
"11","7","0","0","0","13.6","6.9","0.2","0","13.6","0","0"
"11","7","1","0","0","12.8","6.8","0.2","0","12.8","0","0"
"11","7","2","0","0","12.2","6.7","0.2","0","12.2","0","0"
"11","7","3","0","0","11.9","6.5","0.2","0","11.9","0","0"
"11","7","4","0","0","11.7","6.7","0.2","0","11.7","0","0"
"11","7","5","0","0","11.5","6.9","0.2","0","11.5","0","0"
"11","7","6","0","0","11.3","6.9","0.2","0","11.3","0","0"
"11","7","7","0","0","11.4","6.9","0.2","0","0","0","0"
"11","7","8","0","16","11.7","6.9","0.2","14.84","11.881","46.228","28.736"
"11","7","9","8","81","12.2","6.9","0.2","82.337","13.208","280.329","254.541"
"11","7","10","195","158","12.6","6.7","0.2","302.02","16.384","1070.411","1016.627"
"11","7","11","255","170","12.8","6.7","0.2","374.995","17.499","1329.539","1266.574"
"11","7","12","225","192","13","6.5","0.2","371.547","17.752","1314.157","1251.737"
"11","7","13","247","174","13.2","6.3","0.2","351.711","17.799","1245.363","1185.381"
"11","7","14","14","143","13.1","6.1","0.2","161.116","15.246","556.603","521.026"
"11","7","15","2","47","12.7","5.7","0.2","47.162","13.351","151.409","130.19"
"11","7","16","0","11","12","5.4","0.2","10.464","12.126","19.959","3.397"
"11","7","17","0","0","11.4","5.3","0.2","0","11.4","0","0"
"11","7","18","0","0","11.1","5.2","0.2","0","11.1","0","0"
"11","7","19","0","0","10.9","5","0.2","0","10.9","0","0"
"11","7","20","0","0","10.6","4.6","0.2","0","10.6","0","0"
"11","7","21","0","0","10.4","4.2","0.2","0","10.4","0","0"
"11","7","22","0","0","10.2","3.7","0.2","0","10.2","0","0"
"11","7","23","0","0","10.1","3.5","0.2","0","10.1","0","0"
"11","8","0","0","0","10","3.4","0.2","0","10","0","0"
"11","8","1","0","0","10","3","0.2","0","10","0","0"
"11","8","2","0","0","10.1","2.5","0.2","0","10.1","0","0"
"11","8","3","0","0","10.2","2.3","0.2","0","10.2","0","0"
"11","8","4","0","0","10.3","2.3","0.2","0","10.3","0","0"
"11","8","5","0","0","10.4","2.2","0.2","0","10.4","0","0"
"11","8","6","0","0","10.6","2.1","0.2","0","10.6","0","0"
"11","8","7","0","0","10.8","2","0.2","0","0","0","0"
"11","8","8","0","5","11.2","1.9","0.2","4.632","11.315","13.661","0"
"11","8","9","0","37","11.7","2","0.2","34.373","12.538","113.002","93.144"
"11","8","10","0","21","12.4","2.3","0.2","19.494","12.848","62.425","44.359"
"11","8","11","0","22","12.9","2.8","0.2","20.427","13.328","65.311","47.142"
"11","8","12","0","85","13.4","3.3","0.2","80.096","14.945","269.758","244.345"
"11","8","13","0","45","13.7","3.7","0.2","41.827","14.459","137.625","116.894"
"11","8","14","0","18","13.9","3.9","0.2","16.699","14.194","52.661","34.941"
"11","8","15","0","11","13.9","3.9","0.2","10.197","14.078","30.363","13.433"
"11","8","16","0","3","13.6","3.9","0.2","2.854","13.642","5.055","0"
"11","8","17","0","0","13.4","3.8","0.2","0","13.4","0","0"
"11","8","18","0","0","13.4","3.7","0.2","0","13.4","0","0"
"11","8","19","0","0","13.3","3.7","0.2","0","13.3","0","0"
"11","8","20","0","0","13.3","3.7","0.2","0","13.3","0","0"
"11","8","21","0","0","13.2","3.8","0.2","0","13.2","0","0"
"11","8","22","0","0","13.2","3.8","0.2","0","13.2","0","0"
"11","8","23","0","0","13.1","3.9","0.2","0","13.1","0","0"
"11","9","0","0","0","13.1","3.9","0.2","0","13.1","0","0"
"11","9","1","0","0","13","4","0.2","0","13","0","0"
"11","9","2","0","0","13","4.1","0.2","0","13","0","0"
"11","9","3","0","0","12.9","4.1","0.2","0","12.9","0","0"
"11","9","4","0","0","12.8","4.1","0.2","0","12.8","0","0"
"11","9","5","0","0","12.7","4.2","0.2","0","12.7","0","0"
"11","9","6","0","0","12.6","4.1","0.2","0","12.6","0","0"
"11","9","7","0","0","12.7","4.1","0.2","0","0","0","0"
"11","9","8","467","35","13.2","4.2","0.2","227.387","16.984","751.271","708.796"
"11","9","9","656","51","13.8","4.6","0.2","413.165","20.438","1467.591","1399.735"
"11","9","10","3","124","14.1","4.8","0.2","124.806","16.042","426.414","395.45"
"11","9","11","0","104","14.3","5","0.2","99.843","15.814","337.969","310.139"
"11","9","12","0","89","14.4","5","0.2","84.276","15.678","283.614","257.71"
"11","9","13","0","62","14.4","4.9","0.2","57.684","15.286","191.746","169.098"
"11","9","14","692","53","14.3","4.7","0.2","413.88","20.85","1457.391","1389.895"
"11","9","15","0","18","14","4.4","0.2","16.702","14.271","50.708","33.057"
"11","9","16","183","14","13.4","4.1","0.2","41.57","13.905","64.236","46.105"
"11","9","17","0","0","13.1","4.1","0.2","0","13.1","0","0"
"11","9","18","0","0","13","4.1","0.2","0","13","0","0"
"11","9","19","0","0","12.9","4","0.2","0","12.9","0","0"
"11","9","20","0","0","12.8","4","0.2","0","12.8","0","0"
"11","9","21","0","0","12.7","4.1","0.2","0","12.7","0","0"
"11","9","22","0","0","12.7","4.1","0.2","0","12.7","0","0"
"11","9","23","0","0","12.7","4.2","0.2","0","12.7","0","0"
"11","10","0","0","0","12.8","4.2","0.2","0","12.8","0","0"
"11","10","1","0","0","12.8","4.2","0.2","0","12.8","0","0"
"11","10","2","0","0","12.9","4.1","0.2","0","12.9","0","0"
"11","10","3","0","0","12.9","3.9","0.2","0","12.9","0","0"
"11","10","4","0","0","13","3.6","0.2","0","13","0","0"
"11","10","5","0","0","13","3.3","0.2","0","13","0","0"
"11","10","6","0","0","13","3.1","0.2","0","13","0","0"
"11","10","7","0","0","13.1","2.8","0.2","0","0","0","0"
"11","10","8","0","9","13.4","2.7","0.2","8.341","13.577","24.936","8.198"
"11","10","9","0","18","13.8","2.8","0.2","16.7","14.15","52.728","35.005"
"11","10","10","0","11","14","3","0.2","10.205","14.207","31.506","14.536"
"11","10","11","39","160","14.1","3.1","0.2","197.932","18.049","683.021","642.964"
"11","10","12","28","139","14.2","3.1","0.2","164.921","17.49","566.775","530.838"
"11","10","13","0","87","14.3","3.1","0.2","83.206","15.959","279.989","254.214"
"11","10","14","0","53","14.2","2.9","0.2","49.398","15.218","162.649","141.031"
"11","10","15","0","13","14.1","2.4","0.2","12.054","14.369","35.896","18.77"
"11","10","16","0","4","13.8","2.1","0.2","3.805","13.876","6.834","0"
"11","10","17","0","0","13.7","2","0.2","0","13.7","0","0"
"11","10","18","0","0","13.5","2.1","0.2","0","13.5","0","0"
"11","10","19","0","0","13.4","2.4","0.2","0","13.4","0","0"
"11","10","20","0","0","13.2","2.5","0.2","0","13.2","0","0"
"11","10","21","0","0","13.2","2.4","0.2","0","13.2","0","0"
"11","10","22","0","0","13.1","2.4","0.2","0","13.1","0","0"
"11","10","23","0","0","13.1","2.4","0.2","0","13.1","0","0"
"11","11","0","0","0","13","2.4","0.2","0","13","0","0"
"11","11","1","0","0","13.1","2.3","0.2","0","13.1","0","0"
"11","11","2","0","0","13.1","2.2","0.2","0","13.1","0","0"
"11","11","3","0","0","13","2.1","0.2","0","13","0","0"
"11","11","4","0","0","13","1.9","0.2","0","13","0","0"
"11","11","5","0","0","12.9","1.7","0.2","0","12.9","0","0"
"11","11","6","0","0","12.9","1.5","0.2","0","12.9","0","0"
"11","11","7","0","0","13","1.5","0.2","0","0","0","0"
"11","11","8","0","4","13.4","1.7","0.2","3.705","13.495","10.619","0"
"11","11","9","0","7","13.9","2.2","0.2","6.489","14.052","19.581","3.033"
"11","11","10","0","19","14.3","3","0.2","17.634","14.658","55.761","37.93"
"11","11","11","0","12","14.5","3.7","0.2","11.136","14.702","34.403","17.33"
"11","11","12","0","22","14.5","4.4","0.2","20.425","14.835","64.908","46.754"
"11","11","13","0","32","14.5","5.1","0.2","29.72","14.945","96.143","76.882"
"11","11","14","26","138","14.2","5.4","0.2","163.99","16.567","563.254","527.442"
"11","11","15","0","14","13.6","5.3","0.2","12.984","13.787","38.761","21.534"
"11","11","16","0","2","12.8","5","0.2","0","12.8","0","0"
"11","11","17","0","0","12.5","5.1","0.2","0","12.5","0","0"
"11","11","18","0","0","12.5","5.4","0.2","0","12.5","0","0"
"11","11","19","0","0","12.7","5.6","0.2","0","12.7","0","0"
"11","11","20","0","0","12.7","5.5","0.2","0","12.7","0","0"
"11","11","21","0","0","12.9","5.7","0.2","0","12.9","0","0"
"11","11","22","0","0","13.1","6","0.2","0","13.1","0","0"
"11","11","23","0","0","13.3","6.4","0.2","0","13.3","0","0"
"11","12","0","0","0","13.4","6.9","0.2","0","13.4","0","0"
"11","12","1","0","0","13.5","7.3","0.2","0","13.5","0","0"
"11","12","2","0","0","13.5","7.6","0.2","0","13.5","0","0"
"11","12","3","0","0","13.6","8","0.2","0","13.6","0","0"
"11","12","4","0","0","13.8","8.4","0.2","0","13.8","0","0"
"11","12","5","0","0","14","8.7","0.2","0","14","0","0"
"11","12","6","0","0","14.2","8.7","0.2","0","14.2","0","0"
"11","12","7","0","0","14.3","8.6","0.2","0","0","0","0"
"11","12","8","0","5","14.5","8.5","0.2","4.631","14.548","13.321","0"
"11","12","9","0","8","14.7","8.4","0.2","7.416","14.779","22.437","5.787"
"11","12","10","23","166","14.8","8.6","0.2","188.101","16.764","651.223","612.293"
"11","12","11","21","187","14.8","8.7","0.2","209.738","16.971","727.026","685.41"
"11","12","12","0","62","14.8","8.7","0.2","57.681","15.397","191.471","168.832"
"11","12","13","0","35","14.7","8.8","0.2","32.512","15.034","105.559","85.964"
"11","12","14","6","121","14.5","8.9","0.2","132.409","15.846","451.979","420.109"
"11","12","15","0","6","14.2","8.8","0.2","5.558","14.256","15.814","0"
"11","12","16","0","1","13.9","8.6","0.2","0","13.9","0","0"
"11","12","17","0","0","13.7","8.2","0.2","0","13.7","0","0"
"11","12","18","0","0","13.5","7.6","0.2","0","13.5","0","0"
"11","12","19","0","0","13.3","7.1","0.2","0","13.3","0","0"
"11","12","20","0","0","13.2","6.8","0.2","0","13.2","0","0"
"11","12","21","0","0","13.2","6.7","0.2","0","13.2","0","0"
"11","12","22","0","0","13.1","6.7","0.2","0","13.1","0","0"
"11","12","23","0","0","13.1","6.7","0.2","0","13.1","0","0"
"11","13","0","0","0","12.9","6.5","0.2","0","12.9","0","0"
"11","13","1","0","0","12.7","6.3","0.2","0","12.7","0","0"
"11","13","2","0","0","12.5","6.2","0.2","0","12.5","0","0"
"11","13","3","0","0","12.4","6.3","0.2","0","12.4","0","0"
"11","13","4","0","0","12.4","6.3","0.2","0","12.4","0","0"
"11","13","5","0","0","12.4","6","0.2","0","12.4","0","0"
"11","13","6","0","0","12.4","5.8","0.2","0","12.4","0","0"
"11","13","7","0","0","12.4","5.6","0.2","0","0","0","0"
"11","13","8","0","7","12.7","5.5","0.2","6.485","12.792","19.094","2.563"
"11","13","9","0","7","13.1","5.5","0.2","6.489","13.193","19.65","3.099"
"11","13","10","0","22","13.5","5.3","0.2","20.421","13.798","65.281","47.114"
"11","13","11","20","180","13.8","5","0.2","201.022","16.85","696.34","655.811"
"11","13","12","0","33","14","4.6","0.2","30.654","14.49","99.417","80.04"
"11","13","13","0","48","14.2","4.4","0.2","44.623","14.932","146.968","125.906"
"11","13","14","0","23","14.2","4.3","0.2","21.345","14.555","67.807","49.55"
"11","13","15","0","19","13.9","4.1","0.2","17.635","14.197","52.826","35.1"
"11","13","16","114","11","13.4","4.3","0.2","0","13.4","0","0"
"11","13","17","0","0","13.2","4.5","0.2","0","13.2","0","0"
"11","13","18","0","0","13","4.5","0.2","0","13","0","0"
"11","13","19","0","0","12.9","4.3","0.2","0","12.9","0","0"
"11","13","20","0","0","12.8","4.1","0.2","0","12.8","0","0"
"11","13","21","0","0","12.7","4","0.2","0","12.7","0","0"
"11","13","22","0","0","12.6","3.9","0.2","0","12.6","0","0"
"11","13","23","0","0","12.5","3.9","0.2","0","12.5","0","0"
"11","14","0","0","0","12.4","4.1","0.2","0","12.4","0","0"
"11","14","1","0","0","12.2","4.4","0.2","0","12.2","0","0"
"11","14","2","0","0","12","4.6","0.2","0","12","0","0"
"11","14","3","0","0","11.7","4.8","0.2","0","11.7","0","0"
"11","14","4","0","0","11.4","4.9","0.2","0","11.4","0","0"
"11","14","5","0","0","11.1","4.9","0.2","0","11.1","0","0"
"11","14","6","0","0","10.8","4.9","0.2","0","10.8","0","0"
"11","14","7","0","0","10.7","4.8","0.2","0","0","0","0"
"11","14","8","0","10","11.1","4.8","0.2","9.268","11.243","27.898","11.055"
"11","14","9","0","7","11.6","5.1","0.2","6.489","11.697","19.788","3.233"
"11","14","10","0","34","12","5.2","0.2","31.582","12.467","103.571","84.047"
"11","14","11","0","68","12.5","5.3","0.2","63.284","13.425","212.665","189.275"
"11","14","12","0","71","13","5.4","0.2","66.228","13.956","222.51","198.772"
"11","14","13","0","52","13.3","5.3","0.2","48.353","14.007","160.438","138.899"
"11","14","14","0","31","13.4","5.2","0.2","28.789","13.825","92.955","73.807"
"11","14","15","0","9","13.1","5.1","0.2","8.341","13.223","24.091","7.383"
"11","14","16","0","0","12.4","5.1","0.2","0","12.4","0","0"
"11","14","17","0","0","11.9","5.3","0.2","0","11.9","0","0"
"11","14","18","0","0","11.6","5.2","0.2","0","11.6","0","0"
"11","14","19","0","0","11.5","5","0.2","0","11.5","0","0"
"11","14","20","0","0","11.5","4.6","0.2","0","11.5","0","0"
"11","14","21","0","0","11.7","4.3","0.2","0","11.7","0","0"
"11","14","22","0","0","11.8","4","0.2","0","11.8","0","0"
"11","14","23","0","0","11.9","3.8","0.2","0","11.9","0","0"
"11","15","0","0","0","12","3.6","0.2","0","12","0","0"
"11","15","1","0","0","12","3.5","0.2","0","12","0","0"
"11","15","2","0","0","11.9","3.4","0.2","0","11.9","0","0"
"11","15","3","0","0","11.8","3.4","0.2","0","11.8","0","0"
"11","15","4","0","0","11.7","3.4","0.2","0","11.7","0","0"
"11","15","5","0","0","11.6","3.4","0.2","0","11.6","0","0"
"11","15","6","0","0","11.5","3.5","0.2","0","11.5","0","0"
"11","15","7","0","0","11.5","3.6","0.2","0","0","0","0"
"11","15","8","0","5","11.9","3.5","0.2","4.631","11.986","13.387","0"
"11","15","9","0","44","12.5","3.3","0.2","40.901","13.289","134.691","114.064"
"11","15","10","18","154","12.7","3.1","0.2","171.869","16.129","594.656","557.731"
"11","15","11","65","196","12.8","2.9","0.2","265.072","18.272","923.323","874.752"
"11","15","12","43","195","12.8","2.7","0.2","249.796","18.138","868.099","821.485"
"11","15","13","49","178","12.8","2.8","0.2","234.916","17.734","817.007","772.203"
"11","15","14","4","104","12.8","2.8","0.2","111.368","15.133","378.16","348.906"
"11","15","15","0","44","12.6","2.6","0.2","46.043","13.583","142.74","121.828"
"11","15","16","0","0","12.3","2.6","0.2","0","12.3","0","0"
"11","15","17","0","0","12.3","2.5","0.2","0","12.3","0","0"
"11","15","18","0","0","12.3","2.4","0.2","0","12.3","0","0"
"11","15","19","0","0","12.3","2.3","0.2","0","12.3","0","0"
"11","15","20","0","0","12.2","2","0.2","0","12.2","0","0"
"11","15","21","0","0","12.1","1.8","0.2","0","12.1","0","0"
"11","15","22","0","0","12","1.5","0.2","0","12","0","0"
"11","15","23","0","0","11.8","1.4","0.2","0","11.8","0","0"
"11","16","0","0","0","11.6","1.6","0.2","0","11.6","0","0"
"11","16","1","0","0","11.3","1.8","0.2","0","11.3","0","0"
"11","16","2","0","0","11.1","1.8","0.2","0","11.1","0","0"
"11","16","3","0","0","11.1","1.6","0.2","0","11.1","0","0"
"11","16","4","0","0","11.1","1.1","0.2","0","11.1","0","0"
"11","16","5","0","0","11.2","0.7","0.2","0","11.2","0","0"
"11","16","6","0","0","11.3","0.9","0.2","0","11.3","0","0"
"11","16","7","0","0","11.5","1.5","0.2","0","0","0","0"
"11","16","8","0","5","11.8","2.1","0.2","4.631","11.909","13.347","0"
"11","16","9","0","6","12.3","2.6","0.2","5.561","12.421","16.754","0.306"
"11","16","10","0","9","12.7","3.2","0.2","8.347","12.864","25.699","8.934"
